s.no,latitude,longitude,amenities
3473,39.1679,-84.4933,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3474,45.3672,-122.6496,
3475,41.1908,-73.1965,Refrigerator
3476,35.471,-97.5299,
3477,40.0054,-75.1415,
3478,42.0259,-93.6516,
3479,42.0454,-87.6964,
3480,39.976,-75.3646,
3481,42.7449,-83.0073,
3482,40.1145,-88.2723,
3483,35.1038,-106.611,
3484,42.584,-82.9273,
3485,29.8831,-97.945,
3486,41.8625,-87.6825,"Dishwasher,Parking,Refrigerator"
3487,39.8057,-74.9979,
3488,30.3054,-97.7497,
3489,35.2314,-97.5069,"Parking,Washer Dryer"
3490,46.6925,-120.555,
3491,34.0505,-81.0098,
3492,42.8658,-88.3371,"Dishwasher,Parking,Refrigerator"
3493,39.8163,-98.5576,
3494,44.7658,-85.6549,
3495,34.8583,-82.3915,
3496,29.2238,-98.7863,
3497,40.4448,-79.9725,Refrigerator
3498,41.5575,-73.0329,"Dishwasher,Refrigerator"
3499,41.6938,-87.6214,Refrigerator
3500,36.0346,-78.869,
3501,42.0259,-93.6516,
3502,30.4415,-91.1012,
3503,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3504,48.2604,-101.4389,
3505,46.8901,-96.7447,
3506,43.5329,-96.7265,
3507,42.0259,-93.6516,
3508,39.7618,-84.1524,
3509,35.1149,-80.7015,
3510,32.7057,-96.8747,
3511,41.4896,-90.4958,
3512,43.7815,-88.4411,"Dishwasher,Parking,Refrigerator"
3513,29.7714,-95.4343,
3514,40.1521,-105.1692,"Clubhouse,Gym,Pool"
3515,38.9993,-76.975,Parking
3516,34.2551,-118.5976,
3517,47.9179,-97.0658,
3518,32.5601,-116.9744,
3519,38.4498,-122.7129,
3520,32.7809,-96.8035,
3521,42.2368,-83.6103,"Parking,Refrigerator"
3522,41.6505,-70.9367,
3523,36.116,-95.9281,
3524,35.1825,-111.6031,"Dishwasher,Garbage Disposal,Refrigerator"
3525,44.9056,-89.5715,
3526,46.4805,-84.3582,"Dishwasher,Internet Access,Parking,Refrigerator"
3527,39.141,-84.5529,
3528,27.4982,-82.5662,
3529,45.5091,-122.6449,
3530,40.3613,-86.9005,"Dishwasher,Parking,Refrigerator"
3531,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3532,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
3533,33.941,-117.9544,
3534,44.937,-93.4394,
3535,35.1038,-106.611,
3536,48.2469,-101.3017,
3537,21.4199,-157.8117,
3538,38.835,-77.4652,"Gym,Parking,Pool"
3539,29.7714,-95.4343,
3540,29.5364,-81.2274,"Dishwasher,Garbage Disposal,Refrigerator"
3541,43.4108,-84.5978,
3542,42.3426,-71.1985,Parking
3543,48.7871,-122.4437,
3544,39.7475,-75.0223,Parking
3545,43.0724,-89.4003,
3546,42.0259,-93.6516,
3547,43.5329,-96.7265,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3548,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3549,40.4969,-86.9659,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3550,42.0259,-93.6516,
3551,45.2764,-92.9901,Parking
3552,42.0259,-93.6516,
3553,43.7815,-88.4411,
3554,38.9348,-77.059,
3555,34.1594,-118.2498,
3556,45.4248,-122.6129,
3557,29.1696,-95.4243,
3558,39.8163,-98.5576,
3559,33.5178,-112.0848,
3560,39.0804,-108.5423,
3561,35.38,-78.0979,"Parking,Washer Dryer"
3562,34.0948,-118.3699,"Dishwasher,Parking,Refrigerator"
3563,34.0372,-118.2972,
3564,34.0372,-118.2972,
3565,41.78,-88.0222,
3566,33.1932,-87.5349,
3567,61.1723,-149.8414,"Dishwasher,Patio/Deck"
3568,42.0259,-93.6516,
3569,33.6791,-83.8742,
3570,40.6623,-74.2087,
3571,40.6955,-75.2464,
3572,34.0372,-118.2972,
3573,34.1881,-118.3905,
3574,45.3119,-122.9743,
3575,43.0724,-89.4003,
3576,38.6274,-90.304,
3577,39.043,-76.9077,Parking
3578,41.9323,-88.0048,
3579,47.6485,-117.2657,
3580,42.3402,-71.0488,"Parking,Refrigerator"
3581,34.0372,-118.2972,
3582,41.8625,-87.6825,"Dishwasher,Garbage Disposal,Refrigerator"
3583,36.137,-86.783,
3584,36.1554,-115.1733,
3585,35.9998,-79.9305,
3586,32.5975,-85.4777,
3587,41.2562,-96.0404,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3588,40.9472,-74.2427,"Parking,Patio/Deck,Storage"
3589,39.2476,-84.3509,Parking
3590,28.0788,-82.7277,Parking
3591,45.6558,-122.5888,
3592,46.8587,-114.041,
3593,30.3054,-97.7497,
3594,30.4601,-84.2714,
3595,38.9259,-94.6916,"Dishwasher,Parking,Pool,Refrigerator"
3596,44.5716,-123.282,
3597,37.7904,-122.2151,"Dishwasher,Refrigerator"
3598,47.8495,-122.2825,"Gym,Parking,Pool"
3599,33.5178,-112.0848,
3600,33.1932,-87.5349,
3601,34.0948,-118.3699,
3602,41.4983,-81.6437,Parking
3603,39.1561,-76.8099,Parking
3604,32.4645,-93.7879,
3605,37.7599,-122.4379,"Dishwasher,Refrigerator"
3606,33.8726,-117.8546,
3607,40.534,-105.0444,
3608,42.2711,-83.745,"Parking,Refrigerator"
3609,37.8726,-122.2707,Refrigerator
3610,34.0372,-118.2972,
3611,34.0372,-118.2972,
3612,34.0372,-118.2972,
3613,34.0372,-118.2972,"Parking,Refrigerator"
3614,37.2169,-121.956,"Dishwasher,Refrigerator"
3615,33.8,-117.8367,
3616,47.616,-122.3275,
3617,34.1873,-119.1738,
3618,40.0054,-75.1415,
3619,33.5178,-112.0848,"Parking,Refrigerator"
3620,39.2144,-76.8797,"Gym,Pool"
3621,41.7773,-72.5249,Refrigerator
3622,41.2562,-96.0404,
3623,32.9455,-96.7962,"Gym,Parking,Pool"
3624,32.6548,-97.1587,"Gym,Parking,Pool"
3625,38.6274,-90.304,"Dishwasher,Patio/Deck,Refrigerator"
3626,30.8655,-83.2658,
3627,39.0744,-94.5521,
3628,41.4794,-81.5609,
3629,32.8281,-97.145,"Parking,Storage"
3630,34.119,-81.1962,"Dishwasher,Patio/Deck,Refrigerator"
3631,41.2562,-96.0404,
3632,44.924,-123.3283,
3633,39.0269,-94.6516,
3634,40.1145,-88.2723,
3635,37.0575,-76.4614,"Parking,Patio/Deck,Storage"
3636,42.6427,-84.5281,"Dishwasher,Parking,Refrigerator"
3637,40.4261,-79.7631,"Parking,Pool"
3638,30.7084,-96.347,
3639,33.0476,-96.7467,
3640,40.0054,-75.1415,
3641,47.9338,-122.2052,"Dishwasher,Patio/Deck"
3642,30.0066,-97.8071,Dishwasher
3643,32.8212,-96.7853,
3644,42.3823,-92.4606,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3645,42.7162,-92.4256,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3646,42.47,-91.8961,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3647,32.8212,-96.7853,
3648,39.065,-76.9815,Parking
3649,39.065,-76.9815,Parking
3650,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
3651,41.5835,-93.7597,
3652,36.116,-95.9281,
3653,41.1691,-88.3203,
3654,33.8544,-84.0083,"Dishwasher,Refrigerator"
3655,30.3054,-97.7497,
3656,43.7815,-88.4411,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3657,32.7876,-117.1265,
3658,47.616,-122.3275,
3659,40.8206,-74.2133,
3660,43.0724,-89.4003,"Dishwasher,Patio/Deck,Refrigerator"
3661,42.7449,-83.0073,
3662,42.3334,-89.0299,
3663,38.9401,-92.3167,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3664,48.2469,-101.3017,
3665,48.2469,-101.3017,
3666,47.8016,-103.2801,
3667,29.5035,-95.0922,"Dishwasher,Refrigerator"
3668,39.8163,-98.5576,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3669,44.9855,-93.3023,"Dishwasher,Parking,Patio/Deck"
3670,30.4415,-91.1012,
3671,34.164,-118.4984,
3672,44.7594,-93.2817,"Dishwasher,Parking,Refrigerator"
3673,39.3776,-76.706,
3674,38.8562,-104.772,
3675,43.7545,-87.7404,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3676,44.7897,-89.6859,"Dishwasher,Refrigerator"
3677,43.8449,-88.8405,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3678,39.9478,-74.9117,Patio/Deck
3679,36.0249,-78.4646,"Gym,Parking,Pool,Storage"
3680,32.9455,-96.7962,"Gym,Parking,Pool,Storage"
3681,34.1542,-118.4447,
3682,33.9136,-118.3527,"Dishwasher,Refrigerator"
3683,41.8625,-87.6825,Dishwasher
3684,47.5311,-122.0679,"Parking,Storage"
3685,32.7636,-97.8034,
3686,39.1088,-77.2384,"Gym,Pool"
3687,42.5859,-87.8552,"Dishwasher,Patio/Deck,Refrigerator"
3688,44.2745,-88.4153,"Dishwasher,Parking,Refrigerator"
3689,32.8212,-96.7853,
3690,44.29,-88.2727,"Dishwasher,Patio/Deck,Refrigerator"
3691,30.1647,-94.351,
3692,44.4367,-88.0697,Parking
3693,38.9118,-77.0132,
3694,27.7873,-82.6772,
3695,33.6047,-112.2456,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3696,34.2494,-84.1748,
3697,43.9478,-88.0904,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3698,47.9179,-97.0658,
3699,42.7509,-73.6189,
3700,36.0217,-75.6807,
3701,30.2989,-81.6324,
3702,40.8717,-111.8905,
3703,47.8616,-122.2729,"Gym,Pool"
3704,34.0372,-118.2972,
3705,30.3054,-97.7497,
3706,45.6558,-122.5888,
3707,35.0462,-85.2352,
3708,48.2469,-101.3017,
3709,39.9288,-104.9456,Parking
3710,32.7331,-117.0332,
3711,39.4944,-77.4535,
3712,34.1013,-118.3271,"Dishwasher,Refrigerator"
3713,32.8212,-96.7853,
3714,32.8123,-96.8146,
3715,38.9645,-76.9637,Parking
3716,40.0329,-83.1377,
3717,39.4944,-77.4535,
3718,40.8062,-96.6778,
3719,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
3720,39.5255,-76.4321,"Parking,Storage"
3721,45.0073,-92.9641,"Dishwasher,Parking,Refrigerator"
3722,35.6982,-97.4325,"Parking,Washer Dryer"
3723,34.1452,-118.7586,
3724,41.5486,-90.5922,
3725,39.0459,-104.8179,"Parking,Washer Dryer"
3726,36.116,-95.9281,
3727,33.4102,-90.8945,
3728,45.5091,-122.6449,
3729,40.918,-73.7837,Dishwasher
3730,30.3054,-97.7497,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
3731,40.7061,-111.9048,
3732,45.4851,-122.8349,
3733,41.6475,-93.4713,"Dishwasher,Garbage Disposal,Refrigerator"
3734,48.2469,-101.3017,
3735,47.9179,-97.0658,
3736,47.7046,-122.1989,
3737,34.2027,-84.0733,Parking
3738,33.7848,-84.3922,
3739,39.1649,-76.7156,
3740,39.1649,-76.7156,
3741,46.2709,-96.6093,
3742,39.5255,-76.4321,"Parking,Storage"
3743,47.9179,-97.0658,
3744,36.0703,-79.7719,"Gym,Pool"
3745,26.1634,-80.1467,
3746,39.05,-84.3439,
3747,34.1659,-118.1629,
3748,38.8862,-104.7389,"Parking,Storage"
3749,41.8625,-87.6825,"Parking,Patio/Deck"
3750,39.0947,-76.8189,Parking
3751,42.3362,-71.1037,Parking
3752,34.0806,-118.4029,
3753,42.7234,-83.1474,
3754,42.328,-71.071,"Dishwasher,Patio/Deck"
3755,34.0372,-118.2972,
3756,36.9873,-122.016,
3757,42.2711,-83.745,
3758,40.918,-73.7837,Dishwasher
3759,34.0075,-118.3941,
3760,47.5988,-122.1507,"Dishwasher,Refrigerator"
3761,34.0948,-118.3699,
3762,33.8,-117.8367,
3763,32.7876,-117.1265,
3764,34.1913,-118.4575,
3765,47.6794,-117.4018,
3766,34.1751,-79.7643,
3767,45.5091,-122.6449,
3768,42.0876,-71.025,Refrigerator
3769,34.2106,-118.6151,
3770,38.835,-77.4652,
3771,38.6121,-90.2914,
3772,37.53,-77.477,
3773,40.1171,-88.1889,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3774,45.5091,-122.6449,
3775,42.7449,-83.0073,
3776,44.9855,-93.3023,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
3777,43.0724,-89.4003,Parking
3778,33.5178,-112.0848,"Parking,Refrigerator"
3779,43.0724,-89.4003,"Dishwasher,Parking,Patio/Deck"
3780,27.7873,-82.6772,
3781,30.5118,-97.6873,
3782,42.7449,-83.0073,
3783,44.8424,-123.1863,
3784,39.1471,-86.5136,
3785,38.6274,-90.304,"Dishwasher,Parking,Patio/Deck"
3786,40.7061,-111.9048,
3787,41.5506,-72.0272,"Patio/Deck,Pool"
3788,42.7509,-73.6189,
3789,40.7061,-111.9048,
3790,40.5338,-75.7895,
3791,36.3267,-94.0643,
3792,41.2562,-96.0404,
3793,40.6498,-111.9625,
3794,30.4415,-91.1012,
3795,39.5109,-76.1855,
3796,30.4415,-91.1012,
3797,26.612,-81.9728,"Dishwasher,Refrigerator"
3798,39.3191,-76.6126,
3799,33.8037,-85.7689,
3800,35.6757,-97.4949,
3801,39.6915,-84.1533,"Gym,Parking,Pool"
3802,41.2562,-96.0404,
3803,42.7199,-84.5731,"Dishwasher,Refrigerator"
3804,40.8806,-81.5897,
3805,39.7903,-84.214,"Parking,Pool"
3806,37.034,-88.6479,
3807,42.2686,-84.945,"Dishwasher,Parking,Refrigerator"
3808,33.7848,-84.3922,"Dishwasher,Patio/Deck,Refrigerator"
3809,39.05,-84.3439,
3810,42.3157,-71.2073,"Gym,Pool"
3811,38.8862,-104.7389,"Parking,Storage"
3812,47.5311,-122.0679,"Parking,Storage"
3813,47.5311,-122.0679,"Parking,Storage"
3814,47.5311,-122.0679,"Parking,Storage"
3815,33.8,-117.8367,
3816,41.645,-83.5484,
3817,38.9451,-95.219,
3818,40.8342,-73.9735,"Gym,Pool"
3819,39.1649,-76.7156,
3820,36.2528,-116.0181,"Dishwasher,Refrigerator"
3821,45.8801,-87.0476,
3822,37.3382,-77.4495,"Parking,Storage"
3823,33.5032,-84.3521,
3824,29.4624,-98.5253,
3825,44.5716,-123.282,
3826,35.6217,-97.4702,"Gym,Parking,Pool"
3827,35.6217,-97.4702,"Gym,Parking,Pool"
3828,35.6217,-97.4702,"Gym,Parking,Pool"
3829,35.6217,-97.4702,"Gym,Parking,Pool"
3830,40.1145,-88.2723,"Dishwasher,Parking,Patio/Deck"
3831,39.065,-76.9815,Parking
3832,27.3181,-82.4987,
3833,27.3181,-82.4987,
3834,30.3054,-97.7497,"Dishwasher,Parking,Pool"
3835,46.8608,-96.8096,Refrigerator
3836,39.205,-84.3987,
3837,41.8625,-87.6825,
3838,43.0724,-89.4003,"Cable or Satellite,Internet Access,Parking,Refrigerator"
3839,41.8821,-87.8767,
3840,45.5091,-122.6449,
3841,40.7766,-74.3914,"Gym,Pool"
3842,40.7766,-74.3914,"Gym,Pool"
3843,40.7766,-74.3914,"Gym,Parking,Pool"
3844,35.7863,-78.4845,"Parking,Pool"
3845,42.328,-71.071,"Dishwasher,Patio/Deck,Refrigerator"
3846,39.1679,-84.4933,
3847,36.193,-115.2946,
3848,33.9059,-118.0073,"Patio/Deck,Pool"
3849,29.4624,-98.5253,
3850,47.616,-122.3275,
3851,35.4851,-80.6145,"Dishwasher,Refrigerator"
3852,38.7999,-77.1072,
3853,39.8163,-98.5576,
3854,39.8163,-98.5576,
3855,39.8163,-98.5576,
3856,39.8163,-98.5576,
3857,39.8163,-98.5576,
3858,35.823,-78.6438,
3859,35.4047,-80.6098,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3860,33.6613,-117.9116,
3861,41.0133,-74.3321,"Clubhouse,Gym,Pool"
3862,39.0761,-77.1247,
3863,30.6554,-91.1346,
3864,37.0451,-76.3664,
3865,44.7466,-93.2018,
3866,43.3199,-88.163,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3867,34.0505,-81.0098,"Dishwasher,Patio/Deck,Refrigerator"
3868,47.9179,-97.0658,
3869,40.862,-74.4061,Parking
3870,39.6462,-119.6975,Parking
3871,30.0871,-95.4685,"Dishwasher,Refrigerator"
3872,30.6554,-91.1346,
3873,36.1536,-115.1965,Parking
3874,41.3675,-82.1146,"Parking,Patio/Deck"
3875,33.5178,-112.0848,
3876,39.4915,-76.6609,Parking
3877,48.2469,-101.3017,
3878,39.8163,-98.5576,
3879,34.1751,-79.7643,
3880,39.2476,-84.3509,"Parking,Washer Dryer"
3881,34.1656,-118.3916,
3882,42.0259,-93.6516,
3883,43.0531,-87.9659,
3884,42.3362,-71.1037,Patio/Deck
3885,33.7218,-84.744,"Dishwasher,Refrigerator"
3886,42.746,-90.4961,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3887,34.07,-118.3501,Parking
3888,39.1396,-77.1914,"Parking,Storage"
3889,30.6554,-91.1346,Parking
3890,44.8653,-93.4749,
3891,36.0284,-78.9059,
3892,41.5486,-90.5922,
3893,43.5329,-96.7265,
3894,35.8806,-80.0821,
3895,27.3216,-82.4763,"Parking,Storage"
3896,47.6829,-122.1209,"Gym,Parking,Pool"
3897,45.5091,-122.6449,
3898,43.0724,-89.4003,Parking
3899,47.616,-122.3275,
3900,29.4624,-98.5253,
3901,40.0054,-75.1415,
3902,39.736,-104.9819,Parking
3903,38.5587,-121.432,Dishwasher
3904,42.422,-83.4721,
3905,35.6101,-78.4715,
3906,35.6101,-78.4715,
3907,32.7636,-97.8034,
3908,32.4797,-96.9807,"Parking,Pool"
3909,32.4797,-96.9807,"Parking,Pool"
3910,47.6869,-122.1896,Parking
3911,45.5091,-122.6449,
3912,32.8281,-97.145,Parking
3913,36.2336,-115.2906,
3914,29.5364,-81.2274,"Dishwasher,Garbage Disposal,Refrigerator"
3915,39.0984,-76.9349,Patio/Deck
3916,40.6057,-80.2842,"Gym,Pool"
3917,28.9283,-81.9227,
3918,30.4415,-91.1012,
3919,34.0467,-84.3786,
3920,42.0259,-93.6516,
3921,42.4869,-92.3426,"Parking,Storage"
3922,36.1198,-115.0497,"Clubhouse,Gym,Pool"
3923,43.4614,-88.8407,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
3924,46.8608,-96.8096,"Dishwasher,Patio/Deck,Refrigerator"
3925,40.3613,-86.9005,
3926,36.1036,-80.2159,
3927,32.8212,-96.7853,
3928,40.722,-74.0644,"Gym,Parking,Pool"
3929,40.3663,-74.6688,Parking
3930,32.8212,-96.7853,"Parking,Pool"
3931,43.7815,-88.4411,"Dishwasher,Parking,Patio/Deck,Refrigerator"
3932,36.8532,-76.2902,Parking
3933,43.5329,-96.7265,
3934,43.5329,-96.7265,
3935,39.2144,-76.8797,
3936,30.3054,-97.7497,
3937,39.1649,-76.7156,
3938,39.1535,-84.4264,Parking
3939,36.5351,-87.3442,
3940,37.7599,-122.4379,Refrigerator
3941,30.3054,-97.7497,
3942,34.0231,-118.4811,
3943,34.0372,-118.2972,
3944,42.5067,-83.1545,
3945,47.6829,-122.1209,"Gym,Parking,Pool,Storage"
3946,41.4682,-73.3892,
3947,40.1171,-88.1889,
3948,33.5178,-112.0848,
3949,30.3054,-97.7497,
3950,40.6149,-111.8816,
3951,42.0259,-93.6516,"Dishwasher,Parking,Patio/Deck"
3952,42.0259,-93.6516,
3953,34.7754,-84.9497,
3954,35.2314,-97.5069,
3955,41.5073,-81.6046,"Parking,Storage"
3956,40.5649,-105.0824,
3957,39.0747,-76.7017,"Clubhouse,Gym,Pool"
3958,40.1612,-104.9655,
3959,40.1991,-88.393,
3960,32.9158,-96.8961,
3961,37.3961,-79.1892,
3962,32.0391,-94.8859,
3963,35.471,-97.5299,
3964,30.3054,-97.7497,
3965,33.1932,-87.5349,
3966,33.4632,-94.0736,
3967,32.7876,-117.1265,
3968,42.0259,-93.6516,
3969,33.7288,-84.2099,
3970,39.3191,-76.6126,
3971,38.8826,-76.7646,"Parking,Patio/Deck"
3972,43.1984,-73.6783,
3973,32.9661,-96.7988,"Gym,Parking,Pool"
3974,25.4867,-80.4599,"Dishwasher,Garbage Disposal,Refrigerator"
3975,35.9751,-78.8392,"Parking,Washer Dryer"
3976,32.8212,-96.7853,"Dishwasher,Garbage Disposal,Refrigerator"
3977,47.9179,-97.0658,
3978,35.4796,-80.8231,"Dishwasher,Fireplace,Refrigerator"
3979,30.5797,-98.2721,
3980,34.7264,-92.348,
3981,34.0394,-118.2656,Parking
3982,43.5329,-96.7265,
3983,38.8098,-89.9522,
3984,37.7599,-122.4379,
3985,47.6124,-122.1427,Parking
3986,35.2016,-80.8124,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
3987,33.7848,-84.3922,
3988,35.6066,-77.3928,
3989,32.8212,-96.7853,
3990,27.0533,-82.1205,Parking
3991,35.4047,-80.6098,"Dishwasher,Refrigerator"
3992,35.6217,-97.4702,"Gym,Parking,Pool"
3993,35.6217,-97.4702,"Gym,Parking,Pool"
3994,35.6217,-97.4702,"Gym,Parking,Pool"
3995,28.0076,-82.4792,Refrigerator
3996,33.6915,-84.2523,
3997,42.451,-71.227,"Gym,Pool"
3998,28.0076,-82.4792,
3999,33.8318,-116.5437,
4000,43.0724,-89.4003,Parking
4001,28.0076,-82.4792,Refrigerator
4002,43.0724,-89.4003,Parking
4003,33.5944,-112.1837,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
4004,30.3054,-97.7497,
4005,41.2473,-81.8259,
4006,35.3537,-96.8923,
4007,32.7876,-117.1265,
4008,33.7848,-84.3922,
4009,35.9998,-79.9305,"Parking,Patio/Deck,Storage"
4010,36.2113,-115.2938,"Parking,Patio/Deck"
4011,31.7872,-93.1282,
4012,34.0072,-84.0034,"Parking,Storage"
4013,36.8532,-76.2902,
4014,39.0947,-76.8189,Parking
4015,35.2016,-80.8124,Patio/Deck
4016,34.2088,-84.1351,Patio/Deck
4017,36.2084,-119.3406,
4018,36.8623,-76.0114,Parking
4019,39.0459,-104.8179,"Parking,Washer Dryer"
4020,39.1535,-84.4264,Parking
4021,39.698,-105.1559,"Parking,Patio/Deck,Storage"
4022,39.0459,-104.8179,"Parking,Washer Dryer"
4023,43.0724,-89.4003,Parking
4024,41.6475,-93.4713,
4025,35.823,-78.6438,"Gym,Parking,Pool"
4026,35.5626,-78.2042,"Gym,Parking,Pool"
4027,38.7418,-77.4684,"Parking,Pool"
4028,35.3753,-119.0319,
4029,42.0259,-93.6516,
4030,45.5091,-122.6449,
4031,43.0724,-89.4003,Parking
4032,36.0993,-115.2838,
4033,35.7798,-78.6231,
4034,32.4645,-93.7879,
4035,41.2562,-96.0404,
4036,34.0998,-118.3265,
4037,40.6623,-74.2087,
4038,36.1536,-115.1965,
4039,45.6558,-122.5888,
4040,36.1536,-115.1965,Parking
4041,39.1471,-86.5136,
4042,42.7242,-84.477,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
4043,29.7714,-95.4343,"Dishwasher,Refrigerator"
4044,45.0684,-93.3317,"Dishwasher,Parking,Refrigerator"
4045,41.2473,-81.8259,
4046,41.1555,-104.8204,Parking
4047,40.855,-74.2778,
4048,32.7994,-116.9256,
4049,45.5223,-122.9416,
4050,37.3108,-121.8645,
4051,41.743,-91.6014,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
4052,37.7599,-122.4379,
4053,37.8726,-122.2707,
4054,34.0372,-118.2972,
4055,34.0372,-118.2972,
4056,33.8056,-118.1696,
4057,40.0054,-75.1415,
4058,33.8,-117.8367,
4059,33.8056,-118.1696,
4060,42.4585,-71.0609,"Parking,Storage"
4061,41.8729,-70.6414,"Dishwasher,Refrigerator"
4062,41.8625,-87.6825,"Dishwasher,Parking,Refrigerator"
4063,33.7848,-84.3922,
4064,40.0054,-75.1415,
4065,38.9974,-76.8818,"Parking,Patio/Deck,Storage"
4066,41.111,-73.4219,Refrigerator
4067,39.1679,-84.4933,Refrigerator
4068,41.8625,-87.6825,
4069,42.4299,-71.0581,"Dishwasher,Internet Access,Parking,Refrigerator"
4070,39.0761,-77.1247,
4071,40.0054,-75.1415,"Dishwasher,Refrigerator"
4072,32.8261,-96.7472,Parking
4073,38.041,-78.4898,
4074,41.8625,-87.6825,
4075,45.5091,-122.6449,
4076,30.4415,-91.1012,
4077,41.8407,-72.7423,"Parking,Washer Dryer"
4078,30.6378,-81.4612,
4079,42.2711,-83.745,
4080,39.9974,-82.9829,"Dishwasher,Parking,Patio/Deck"
4081,45.0201,-93.4623,
4082,39.0146,-94.2843,
4083,47.5968,-122.7026,
4084,41.8625,-87.6825,
4085,29.8055,-98.1548,
4086,39.0146,-94.2843,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
4087,38.6274,-90.304,"Dishwasher,Internet Access,Parking,Refrigerator"
4088,39.8163,-98.5576,
4089,41.4983,-81.6437,Parking
4090,47.6794,-117.4018,Parking
4091,41.2562,-96.0404,
4092,38.8098,-89.9522,
4093,41.3846,-81.7912,
4094,34.0505,-81.0098,"Dishwasher,Refrigerator"
4095,41.3846,-81.7912,Parking
4096,41.4983,-81.6437,
4097,39.4736,-81.4792,
4098,33.0769,-83.3032,
4099,26.19,-97.7023,"Parking,Refrigerator"
4100,34.8583,-82.3915,
4101,37.7262,-89.2229,
4102,35.471,-97.5299,
4103,36.3741,-94.2105,
4104,33.9217,-84.8634,
4105,44.8956,-122.5661,
4106,41.5846,-87.1747,
4107,31.2769,-89.3049,
4108,40.4969,-86.9659,Parking
4109,31.2769,-89.3049,
4110,36.421,-94.4498,
4111,31.0692,-89.2902,
4112,38.8562,-104.9083,
4113,35.3752,-97.4945,
4114,34.678,-92.7603,
4115,36.0785,-94.1531,
4116,30.4415,-91.1012,
4117,31.2769,-89.3049,
4118,36.7633,-90.4036,
4119,36.7944,-89.9608,
4120,30.1647,-94.351,
4121,46.8608,-96.8096,Refrigerator
4122,36.0909,-79.9272,
4123,36.0993,-115.2838,
4124,36.0993,-115.2838,
4125,35.9499,-95.889,
4126,36.0114,-95.9779,
4127,44.9032,-92.9227,
4128,37.7147,-121.93,
4129,32.91,-97.5572,"Gym,Parking,Pool"
4130,32.91,-97.5572,"Gym,Parking,Pool"
4131,41.1497,-96.0355,"Gym,Pool"
4132,33.6135,-112.3177,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
4133,30.4601,-84.2714,
4134,40.4249,-79.981,"Parking,Storage"
4135,41.5459,-87.4562,
4136,35.5795,-80.8153,
4137,42.7527,-71.4854,
4138,30.1049,-95.2583,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator"
4139,34.0372,-118.2972,
4140,39.1649,-76.7156,
4141,30.2159,-97.8103,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
4142,38.6274,-90.304,"Dishwasher,Internet Access,Parking,Refrigerator"
4143,37.8651,-122.531,
4144,35.6757,-97.4949,
4145,47.4819,-122.1966,
4146,40.8488,-73.9736,"Patio/Deck,Pool"
4147,30.3054,-97.7497,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
4148,30.0066,-97.8071,
