s.no,bedrooms,bathrooms,area(sq.ft),pets_allowed
4551,3,2,1438,"Cats,Dogs"
4552,4,2,1439,None
4553,2,2.5,1440,Dogs
4554,3,2,1440,"Cats,Dogs"
4555,4,1,1440,"Cats,Dogs"
4556,3,2,1440,None
4557,3,2,1440,None
4558,3,2,1440,"Cats,Dogs"
4559,3,2.5,1440,"Cats,Dogs"
4560,3,2.5,1440,"Cats,Dogs"
4561,3,2,1440,"Cats,Dogs"
4562,3,2,1440,"Cats,Dogs"
4563,0,,1440,None
4564,3,2,1444,"Cats,Dogs"
4565,3,2,1444,"Cats,Dogs"
4566,3,2.5,1444,None
4567,3,2,1444,"Cats,Dogs"
4568,3,2,1445,"Cats,Dogs"
4569,4,2,1446,"Cats,Dogs"
4570,3,2,1447,"Cats,Dogs"
4571,3,3,1450,"Cats,Dogs"
4572,2,2,1450,Cats
4573,3,2.5,1450,Dogs
4574,3,2,1450,"Cats,Dogs"
4575,4,2,1450,"Cats,Dogs"
4576,3,2,1450,"Cats,Dogs"
4577,2,2.5,1451,Cats
4578,3,2,1452,"Cats,Dogs"
4579,3,2,1454,"Cats,Dogs"
4580,4,2,1454,"Cats,Dogs"
4581,3,2,1454,"Cats,Dogs"
4582,2,2.5,1455,
4583,2,2,1455,"Cats,Dogs"
4584,3,2,1456,Dogs
4585,2,2.5,1456,"Cats,Dogs"
4586,3,2,1456,"Cats,Dogs"
4587,3,2,1457,None
4588,4,2,1457,"Cats,Dogs"
4589,4,2,1457,"Cats,Dogs"
4590,3,2.5,1458,None
4591,3,2.5,1459,"Cats,Dogs"
4592,3,1,1460,"Cats,Dogs"
4593,3,2,1461,"Cats,Dogs"
4594,2,2,1465,"Cats,Dogs"
4595,5,2,1467,None
4596,2,2,1470,"Cats,Dogs"
4597,2,2,1470,None
4598,3,3,1470,"Cats,Dogs"
4599,3,2,1472,
4600,3,2.5,1473,"Cats,Dogs"
4601,3,2,1473,"Cats,Dogs"
4602,3,2,1473,Cats
4603,4,2.5,1474,"Cats,Dogs"
4604,3,2,1474,"Cats,Dogs"
4605,3,2,1474,"Cats,Dogs"
4606,3,2,1474,"Cats,Dogs"
4607,3,2,1475,None
4608,3,3,1480,"Cats,Dogs"
4609,3,2,1480,"Cats,Dogs"
4610,3,2,1480,None
4611,3,1,1481,"Cats,Dogs"
4612,3,2.5,1484,"Cats,Dogs"
4613,3,2,1485,
4614,3,2,1486,"Cats,Dogs"
4615,4,3,1489,"Cats,Dogs"
4616,3,2.5,1490,
4617,3,2.5,1490,Cats
4618,3,2,1490,"Cats,Dogs"
4619,3,2,1490,"Cats,Dogs"
4620,3,2,1491,"Cats,Dogs"
4621,4,3.5,1494,"Cats,Dogs"
4622,2,2.5,1495,"Cats,Dogs"
4623,3,2,1495,"Cats,Dogs"
4624,3,2,1495,"Cats,Dogs"
4625,3,2,1496,"Cats,Dogs"
4626,2,2,1496,"Cats,Dogs"
4627,3,2.5,1497,"Cats,Dogs"
4628,2,2,1498,"Cats,Dogs"
4629,4,2,1498,"Cats,Dogs"
4630,3,2,1499,
4631,3,2,1500,None
4632,2,2.5,1500,Cats
4633,3,1.5,1500,"Cats,Dogs"
4634,2,1,1500,"Cats,Dogs"
4635,1,1,1500,"Cats,Dogs"
4636,4,1,1500,None
4637,2,2,1500,Cats
4638,2,1,1500,"Cats,Dogs"
4639,4,3,1500,Cats
4640,2,2,1500,
4641,2,1,1500,"Cats,Dogs"
4642,3,1,1500,None
4643,4,2,1500,Cats
4644,3,3,1500,"Cats,Dogs"
4645,3,2,1500,None
4646,4,1,1500,None
4647,2,2,1500,
4648,4,2,1500,"Cats,Dogs"
4649,2,2,1500,"Cats,Dogs"
4650,4,1,1500,"Cats,Dogs"
4651,3,2.5,1500,None
4652,2,2.5,1500,"Cats,Dogs"
4653,2,1,1500,"Cats,Dogs"
4654,2,1,1500,None
4655,3,1.5,1500,"Cats,Dogs"
4656,3,1,1500,
4657,2,2,1500,Cats
4658,3,3,1500,None
4659,3,1,1500,"Cats,Dogs"
4660,3,2,1500,
4661,5,1,1500,None
4662,3,1,1500,Cats
4663,2,2,1500,None
4664,3,2,1500,None
4665,3,2,1500,None
4666,3,1,1500,None
4667,3,3.5,1500,
4668,3,3.5,1500,
4669,4,2,1501,"Cats,Dogs"
4670,3,2,1502,
4671,3,2,1503,"Cats,Dogs"
4672,3,2,1503,"Cats,Dogs"
4673,3,2,1504,"Cats,Dogs"
4674,3,3,1504,"Cats,Dogs"
4675,2,2.5,1506,"Cats,Dogs"
4676,3,2.5,1508,None
4677,3,2,1508,"Cats,Dogs"
4678,3,2,1510,"Cats,Dogs"
4679,4,2,1512,"Cats,Dogs"
4680,3,2.5,1512,Dogs
4681,3,2.5,1512,Dogs
4682,3,2,1512,"Cats,Dogs"
4683,3,1.5,1515,Dogs
4684,2,2,1517,"Cats,Dogs"
4685,3,2.5,1518,"Cats,Dogs"
4686,3,2,1518,"Cats,Dogs"
4687,2,3,1519,"Cats,Dogs"
4688,2,2.5,1520,None
4689,3,2,1520,"Cats,Dogs"
4690,3,2,1520,"Cats,Dogs"
4691,2,2,1521,"Cats,Dogs"
4692,2,2,1522,"Cats,Dogs"
4693,3,2.5,1522,None
4694,3,2.5,1524,"Cats,Dogs"
4695,3,2.5,1525,"Cats,Dogs"
4696,3,2.5,1525,"Cats,Dogs"
4697,4,2.5,1526,"Cats,Dogs"
4698,3,2.5,1527,"Cats,Dogs"
4699,3,2.5,1528,"Cats,Dogs"
4700,3,2,1528,"Cats,Dogs"
4701,0,1,1530,"Cats,Dogs"
4702,3,3,1530,"Cats,Dogs"
4703,3,2,1532,"Cats,Dogs"
4704,3,2,1533,
4705,3,1.5,1534,Dogs
4706,3,2,1535,"Cats,Dogs"
4707,4,1,1536,None
4708,4,1,1536,"Cats,Dogs"
4709,2,2.5,1538,None
4710,3,2,1538,"Cats,Dogs"
4711,3,3.5,1539,"Cats,Dogs"
4712,3,2,1540,"Cats,Dogs"
4713,3,2,1540,"Cats,Dogs"
4714,2,2,1541,"Cats,Dogs"
4715,2,2,1541,
4716,2,2,1541,"Cats,Dogs"
4717,3,2,1541,Dogs
4718,3,2,1542,None
4719,3,2.5,1542,"Cats,Dogs"
4720,3,2.5,1542,"Cats,Dogs"
4721,3,2.5,1542,"Cats,Dogs"
4722,3,2.5,1542,"Cats,Dogs"
4723,3,2.5,1542,"Cats,Dogs"
4724,3,2.5,1542,"Cats,Dogs"
4725,3,2.5,1542,"Cats,Dogs"
4726,3,3,1545,None
4727,5,2.5,1549,None
4728,3,2.5,1550,"Cats,Dogs"
4729,2,1,1550,Cats
4730,3,2.5,1550,"Cats,Dogs"
4731,3,2,1550,None
4732,4,2,1550,
4733,4,3,1552,None
4734,4,3,1552,None
4735,2,2.5,1552,"Cats,Dogs"
4736,3,2,1553,"Cats,Dogs"
4737,5,1,1555,None
4738,3,2,1555,"Cats,Dogs"
4739,2,1,1556,None
4740,3,2,1558,None
4741,3,2,1558,"Cats,Dogs"
4742,3,2,1560,"Cats,Dogs"
4743,3,2,1562,"Cats,Dogs"
4744,3,2.5,1562,"Cats,Dogs"
4745,3,2,1564,"Cats,Dogs"
4746,4,2,1566,
4747,1,1,1567,None
4748,5,1,1568,None
4749,3,2,1568,"Cats,Dogs"
4750,3,2,1570,None
4751,3,2,1570,None
4752,3,2,1570,"Cats,Dogs"
4753,4,2.5,1572,"Cats,Dogs"
4754,3,2,1572,"Cats,Dogs"
4755,4,2,1573,None
4756,3,2,1574,"Cats,Dogs"
4757,3,2,1574,"Cats,Dogs"
4758,3,2.5,1575,"Cats,Dogs"
4759,,2.5,1575,None
4760,3,2,1575,"Cats,Dogs"
4761,3,2,1578,"Cats,Dogs"
4762,3,2,1580,None
4763,3,2,1581,Cats
4764,3,2,1581,"Cats,Dogs"
4765,4,2,1582,"Cats,Dogs"
4766,3,2.5,1584,None
4767,4,2,1584,"Cats,Dogs"
4768,3,2,1586,"Cats,Dogs"
4769,3,3,1588,"Cats,Dogs"
4770,2,2,1590,None
4771,3,3,1591,"Cats,Dogs"
4772,3,2.5,1592,"Cats,Dogs"
4773,3,2,1593,"Cats,Dogs"
4774,3,2,1594,None
4775,3,2,1594,"Cats,Dogs"
4776,3,2,1595,"Cats,Dogs"
4777,2,2,1595,
4778,3,2,1595,None
4779,3,2,1596,Cats
4780,2,2.5,1596,"Cats,Dogs"
4781,3,3.5,1597,"Cats,Dogs"
4782,3,2,1597,"Cats,Dogs"
4783,3,3,1600,None
4784,3,2,1600,"Cats,Dogs"
4785,1,1,1600,None
4786,4,2,1600,None
4787,3,2,1600,None
4788,3,2,1600,None
4789,3,2,1600,"Cats,Dogs"
4790,2,2,1600,"Cats,Dogs"
4791,3,2,1600,"Cats,Dogs"
4792,2,2,1600,None
4793,3,2,1600,"Cats,Dogs"
4794,2,1,1600,None
4795,4,2,1600,"Cats,Dogs"
4796,3,2,1600,None
4797,2,1.5,1600,None
4798,2,2,1600,None
4799,3,3,1601,None
4800,2,2,1601,None
4801,4,2,1601,"Cats,Dogs"
4802,3,2,1603,"Cats,Dogs"
4803,3,2,1604,"Cats,Dogs"
4804,2,2,1610,None
4805,3,2,1611,"Cats,Dogs"
4806,2,2,1612,Dogs
4807,3,2,1612,"Cats,Dogs"
4808,3,2,1615,None
4809,3,2,1615,None
4810,4,2,1616,"Cats,Dogs"
4811,4,2,1620,"Cats,Dogs"
4812,3,2,1621,"Cats,Dogs"
4813,3,2,1623,"Cats,Dogs"
4814,3,2.5,1624,None
4815,3,3,1625,None
4816,2,2,1626,
4817,4,2,1627,"Cats,Dogs"
4818,2,1.5,1630,None
4819,3,2,1631,"Cats,Dogs"
4820,2,2,1632,Dogs
4821,3,2,1637,None
4822,3,2,1640,None
4823,2,2.5,1640,None
4824,3,2,1642,"Cats,Dogs"
4825,3,2.5,1647,"Cats,Dogs"
4826,4,2,1648,"Cats,Dogs"
4827,3,2,1648,None
4828,2,1.5,1649,"Cats,Dogs"
4829,3,2,1650,None
4830,3,2.5,1650,"Cats,Dogs"
4831,2,1,1650,None
4832,3,3,1650,"Cats,Dogs"
4833,2,2.5,1650,"Cats,Dogs"
4834,3,2.5,1650,None
4835,3,2,1650,None
4836,2,1,1650,"Cats,Dogs"
4837,3,2.5,1650,"Cats,Dogs"
4838,3,2.5,1650,"Cats,Dogs"
4839,3,2,1652,"Cats,Dogs"
4840,3,2,1655,None
4841,3,2.5,1656,"Cats,Dogs"
4842,3,2.5,1656,"Cats,Dogs"
4843,3,2.5,1660,"Cats,Dogs"
4844,3,2,1662,"Cats,Dogs"
4845,3,2,1662,"Cats,Dogs"
4846,3,2.5,1665,"Cats,Dogs"
4847,2,2.5,1665,"Cats,Dogs"
4848,3,2,1666,"Cats,Dogs"
4849,3,2,1667,"Cats,Dogs"
4850,4,2,1668,Dogs
4851,3,2.5,1668,None
4852,3,2,1670,"Cats,Dogs"
4853,3,2,1671,Dogs
4854,3,2,1671,None
4855,4,2,1672,"Cats,Dogs"
4856,3,2,1675,"Cats,Dogs"
4857,3,3,1675,"Cats,Dogs"
4858,4,2.5,1677,"Cats,Dogs"
4859,3,2,1680,"Cats,Dogs"
4860,3,2,1682,"Cats,Dogs"
4861,4,2,1684,"Cats,Dogs"
4862,3,2,1685,Dogs
4863,3,2,1688,Dogs
4864,3,2.5,1690,Dogs
4865,3,2,1690,None
4866,3,2,1690,"Cats,Dogs"
4867,3,2,1690,"Cats,Dogs"
4868,3,2,1690,"Cats,Dogs"
4869,3,2,1690,"Cats,Dogs"
4870,4,3.5,1691,"Cats,Dogs"
4871,3,2,1693,"Cats,Dogs"
4872,3,2,1695,"Cats,Dogs"
4873,3,2.5,1696,None
4874,3,2,1698,"Cats,Dogs"
4875,3,2,1699,"Cats,Dogs"
4876,3,2,1700,Cats
4877,3,1,1700,None
4878,3,2,1700,Dogs
4879,3,2.5,1700,"Cats,Dogs"
4880,2,2,1700,"Cats,Dogs"
4881,3,3.5,1700,None
4882,3,3,1700,"Cats,Dogs"
4883,2,2.5,1700,"Cats,Dogs"
4884,3,3,1700,"Cats,Dogs"
4885,3,2.5,1700,None
4886,3,2,1700,Dogs
4887,3,2,1700,Dogs
4888,3,2.5,1700,None
4889,2,2,1702,"Cats,Dogs"
4890,2,2,1703,
4891,3,2.5,1704,"Cats,Dogs"
4892,3,2.5,1704,"Cats,Dogs"
4893,3,2.5,1705,"Cats,Dogs"
4894,3,2,1705,"Cats,Dogs"
4895,4,2,1705,"Cats,Dogs"
4896,4,2,1706,"Cats,Dogs"
4897,6,2,1714,None
4898,4,2,1715,None
4899,3,2,1718,None
4900,4,2,1718,None
4901,3,2,1719,None
4902,3,2.5,1721,"Cats,Dogs"
4903,3,2,1721,"Cats,Dogs"
4904,5,2.5,1723,None
4905,3,2,1723,"Cats,Dogs"
4906,3,2,1724,"Cats,Dogs"
4907,4,2,1726,"Cats,Dogs"
4908,3,2,1726,"Cats,Dogs"
4909,3,3,1728,None
4910,3,2,1728,"Cats,Dogs"
4911,3,2,1728,"Cats,Dogs"
4912,2,2,1729,"Cats,Dogs"
4913,3,2.5,1730,None
4914,2,2.5,1730,None
4915,4,2,1730,None
4916,3,2,1731,"Cats,Dogs"
4917,2,2.5,1734,"Cats,Dogs"
4918,4,2.5,1738,"Cats,Dogs"
4919,4,2.5,1738,"Cats,Dogs"
4920,4,2.5,1738,"Cats,Dogs"
4921,4,2.5,1738,"Cats,Dogs"
4922,4,2,1738,"Cats,Dogs"
4923,3,2.5,1739,None
4924,3,2,1747,Dogs
4925,3,2,1748,"Cats,Dogs"
4926,3,2,1748,"Cats,Dogs"
4927,3,3.5,1750,"Cats,Dogs"
4928,2,1,1750,"Cats,Dogs"
4929,3,2,1750,"Cats,Dogs"
4930,4,1,1750,"Cats,Dogs"
4931,3,2.5,1750,None
4932,4,2,1758,"Cats,Dogs"
4933,3,2,1758,"Cats,Dogs"
4934,3,2.5,1760,"Cats,Dogs"
4935,3,2.5,1760,"Cats,Dogs"
4936,4,2,1760,"Cats,Dogs"
4937,3,2,1760,None
4938,3,2,1760,"Cats,Dogs"
4939,3,1.5,1760,None
4940,3,2,1762,"Cats,Dogs"
4941,5,2,1764,Dogs
4942,3,2.5,1765,None
4943,3,2.5,1767,None
4944,3,2,1767,"Cats,Dogs"
4945,3,3,1772,"Cats,Dogs"
4946,3,2,1776,Dogs
4947,4,2,1778,"Cats,Dogs"
4948,2,3,1778,"Cats,Dogs"
4949,4,2,1783,"Cats,Dogs"
4950,4,4.5,1783,None
4951,4,2,1787,"Cats,Dogs"
4952,3,2,1788,"Cats,Dogs"
4953,3,2,1788,"Cats,Dogs"
4954,3,2.5,1790,"Cats,Dogs"
4955,4,2,1790,"Cats,Dogs"
4956,2,2,1800,None
4957,3,3,1800,None
4958,3,2,1800,None
4959,5,2,1800,None
4960,2,2,1800,Dogs
4961,3,3,1800,"Cats,Dogs"
4962,3,2,1800,"Cats,Dogs"
4963,2,2.5,1800,"Cats,Dogs"
4964,4,2,1800,None
4965,2,2,1800,None
4966,4,2,1800,None
4967,3,2,1800,"Cats,Dogs"
4968,5,1.5,1800,"Cats,Dogs"
4969,4,4,1800,"Cats,Dogs"
4970,3,2,1800,"Cats,Dogs"
4971,3,2,1800,"Cats,Dogs"
4972,4,2,1800,
4973,2,1,1800,"Cats,Dogs"
4974,2,2,1800,None
4975,4,3,1801,"Cats,Dogs"
4976,4,3,1804,"Cats,Dogs"
4977,5,3,1805,None
4978,4,2.5,1805,"Cats,Dogs"
4979,4,2.5,1805,"Cats,Dogs"
4980,4,2.5,1805,"Cats,Dogs"
4981,4,2.5,1805,"Cats,Dogs"
4982,3,2,1805,"Cats,Dogs"
4983,3,2,1806,"Cats,Dogs"
4984,3,2,1807,"Cats,Dogs"
4985,3,2,1810,"Cats,Dogs"
4986,3,2.5,1811,None
4987,4,2.5,1812,"Cats,Dogs"
4988,3,4,1815,Dogs
4989,3,2.5,1816,Dogs
4990,3,3,1820,"Cats,Dogs"
4991,3,2.5,1820,"Cats,Dogs"
4992,3,2,1822,"Cats,Dogs"
4993,3,2.5,1823,"Cats,Dogs"
4994,4,3,1824,"Cats,Dogs"
4995,3,2.5,1825,"Cats,Dogs"
4996,3,2.5,1828,None
4997,3,2,1830,"Cats,Dogs"
4998,3,1,1830,"Cats,Dogs"
4999,2,2.5,1831,None
5000,4,2.5,1832,"Cats,Dogs"
5001,4,2,1832,Dogs
5002,4,2,1832,"Cats,Dogs"
5003,3,2.5,1833,None
5004,3,2.5,1833,None
5005,3,2.5,1833,"Cats,Dogs"
5006,3,2,1833,None
5007,3,2,1835,None
5008,3,2,1835,"Cats,Dogs"
5009,4,2,1836,"Cats,Dogs"
5010,4,2,1836,"Cats,Dogs"
5011,3,3.5,1840,"Cats,Dogs"
5012,4,2,1840,"Cats,Dogs"
5013,4,2,1842,"Cats,Dogs"
5014,4,2,1842,"Cats,Dogs"
5015,2,1,1845,
5016,4,2.5,1850,"Cats,Dogs"
5017,3,2,1850,"Cats,Dogs"
5018,3,2,1850,"Cats,Dogs"
5019,5,2,1850,Dogs
5020,4,1,1850,"Cats,Dogs"
5021,3,2.5,1851,"Cats,Dogs"
5022,3,2,1852,None
5023,3,2.5,1854,None
5024,3,3,1856,"Cats,Dogs"
5025,3,2,1857,"Cats,Dogs"
5026,4,2,1857,"Cats,Dogs"
5027,3,2,1866,Dogs
5028,3,2,1868,"Cats,Dogs"
5029,3,2,1868,"Cats,Dogs"
5030,4,3,1869,"Cats,Dogs"
5031,3,2,1870,"Cats,Dogs"
5032,3,2,1870,
5033,4,2.5,1871,None
5034,4,3,1874,None
5035,3,2,1874,"Cats,Dogs"
5036,2,2,1875,"Cats,Dogs"
5037,3,2.5,1876,None
5038,4,2,1876,"Cats,Dogs"
5039,3,2,1878,
5040,3,2,1879,"Cats,Dogs"
5041,3,2,1881,None
5042,2,2,1882,"Cats,Dogs"
5043,3,2.5,1884,None
5044,4,4,1884,"Cats,Dogs"
5045,4,3,1885,"Cats,Dogs"
5046,4,2,1886,"Cats,Dogs"
5047,3,2,1886,
5048,2,,1890,"Cats,Dogs"
5049,3,2,1890,"Cats,Dogs"
5050,4,2,1891,"Cats,Dogs"
5051,2,2,1892,"Cats,Dogs"
5052,4,2,1894,"Cats,Dogs"
5053,3,2,1895,"Cats,Dogs"
5054,3,2,1896,
5055,3,2,1898,"Cats,Dogs"
5056,2,2,1900,Dogs
5057,3,2.5,1900,None
5058,4,3,1900,None
5059,3,2,1900,"Cats,Dogs"
5060,2,2,1900,
5061,3,2.5,1900,"Cats,Dogs"
5062,1,1.5,1900,"Cats,Dogs"
5063,4,2,1900,Dogs
5064,,3,1900,None
5065,3,2,1904,"Cats,Dogs"
5066,3,2,1904,"Cats,Dogs"
5067,3,2,1907,"Cats,Dogs"
5068,3,2,1908,"Cats,Dogs"
5069,5,3.5,1909,"Cats,Dogs"
5070,3,2.5,1909,None
5071,4,3,1910,"Cats,Dogs"
5072,3,3.5,1911,"Cats,Dogs"
5073,4,2,1913,"Cats,Dogs"
5074,2,3,1917,"Cats,Dogs"
5075,3,4,1918,"Cats,Dogs"
5076,4,2,1918,"Cats,Dogs"
5077,3,2,1918,"Cats,Dogs"
5078,5,3,1920,None
5079,4,4,1920,"Cats,Dogs"
5080,3,2.5,1920,"Cats,Dogs"
5081,4,3,1921,"Cats,Dogs"
5082,4,2,1927,"Cats,Dogs"
5083,3,2.5,1928,"Cats,Dogs"
5084,3,2,1929,Dogs
5085,4,2,1932,"Cats,Dogs"
5086,4,2.5,1933,"Cats,Dogs"
5087,3,2.5,1936,None
5088,3,2.5,1936,None
5089,4,2.5,1938,"Cats,Dogs"
5090,3,2,1940,Cats
5091,4,1.5,1940,None
5092,4,2.5,1941,"Cats,Dogs"
5093,3,2.5,1942,Dogs
5094,3,3,1944,None
5095,4,2.5,1946,"Cats,Dogs"
5096,4,2.5,1947,None
5097,4,4,1950,"Cats,Dogs"
5098,5,2,1950,None
5099,4,2,1950,"Cats,Dogs"
5100,3,2.5,1950,None
5101,3,2,1950,"Cats,Dogs"
5102,3,2,1950,"Cats,Dogs"
5103,4,4,1950,"Cats,Dogs"
5104,3,2,1957,"Cats,Dogs"
5105,3,2,1958,"Cats,Dogs"
5106,3,2,1959,"Cats,Dogs"
5107,3,2,1959,"Cats,Dogs"
5108,4,2,1962,"Cats,Dogs"
5109,4,2,1968,"Cats,Dogs"
5110,3,3.5,1968,"Cats,Dogs"
5111,3,3.5,1968,"Cats,Dogs"
5112,4,2,1968,
5113,2,2,1971,"Cats,Dogs"
5114,3,2,1974,"Cats,Dogs"
5115,3,2.5,1975,"Cats,Dogs"
5116,4,2,1977,None
5117,4,3.5,1977,None
5118,4,2,1980,Dogs
5119,4,2,1980,"Cats,Dogs"
5120,3,3,1980,"Cats,Dogs"
5121,2,3.5,1992,None
5122,3,2,1992,"Cats,Dogs"
5123,4,2,1994,"Cats,Dogs"
5124,3,2,1996,"Cats,Dogs"
5125,3,3,1999,Dogs
5126,5,2,2000,
5127,3,3,2000,"Cats,Dogs"
5128,5,1.5,2000,None
5129,4,2.5,2000,"Cats,Dogs"
5130,3,2.5,2000,"Cats,Dogs"
5131,3,2,2000,Dogs
5132,4,1,2000,"Cats,Dogs"
5133,3,2.5,2000,"Cats,Dogs"
5134,4,2,2000,None
5135,4,2,2004,"Cats,Dogs"
5136,3,2,2008,None
5137,2,2,2010,None
5138,4,2,2012,"Cats,Dogs"
5139,3,2.5,2016,Dogs
5140,2,2,2016,None
5141,3,2,2017,None
5142,3,2.5,2019,None
5143,3,2.5,2019,None
5144,3,2,2020,"Cats,Dogs"
5145,3,2,2021,None
5146,3,2,2024,"Cats,Dogs"
5147,3,2,2030,"Cats,Dogs"
5148,3,2,2032,"Cats,Dogs"
5149,4,2,2034,"Cats,Dogs"
5150,4,2.5,2035,"Cats,Dogs"
5151,3,2.5,2037,"Cats,Dogs"
5152,4,3,2039,"Cats,Dogs"
5153,4,2,2040,None
5154,4,2,2040,"Cats,Dogs"
5155,3,3,2041,"Cats,Dogs"
5156,4,3.5,2042,"Cats,Dogs"
5157,3,2,2042,"Cats,Dogs"
5158,2,2.5,2046,Dogs
5159,3,1,2048,"Cats,Dogs"
5160,5,2,2050,None
5161,4,3,2054,"Cats,Dogs"
5162,3,2,2060,"Cats,Dogs"
5163,4,3,2060,None
5164,4,2,2060,"Cats,Dogs"
5165,4,2,2064,"Cats,Dogs"
5166,4,2,2065,"Cats,Dogs"
5167,3,2.5,2068,None
5168,3,2,2070,None
5169,4,2,2072,"Cats,Dogs"
5170,4,2,2083,"Cats,Dogs"
5171,3,3,2084,Dogs
5172,2,2,2086,"Cats,Dogs"
5173,3,3.5,2087,None
5174,4,2,2088,"Cats,Dogs"
5175,5,2,2100,None
5176,3,2.5,2100,None
5177,3,3,2100,None
5178,3,2.5,2100,"Cats,Dogs"
5179,6,2,2100,"Cats,Dogs"
5180,3,3.5,2100,Dogs
5181,2,2,2100,"Cats,Dogs"
5182,3,2,2100,None
5183,3,3.5,2100,Dogs
5184,4,3,2100,
5185,3,2,2100,"Cats,Dogs"
5186,4,2.5,2100,None
5187,3,3.5,2101,"Cats,Dogs"
5188,4,4,2102,None
5189,4,2,2102,"Cats,Dogs"
5190,4,3,2106,"Cats,Dogs"
5191,4,2,2108,None
5192,3,2.5,2114,None
5193,3,2,2115,None
5194,3,2,2120,Dogs
5195,3,2,2120,"Cats,Dogs"
5196,3,2,2122,None
5197,0,,2122,None
5198,4,3,2128,"Cats,Dogs"
5199,3,3,2130,None
5200,4,2.5,2132,None
5201,4,2,2144,"Cats,Dogs"
5202,4,3,2147,None
5203,3,2,2149,"Cats,Dogs"
5204,3,2.5,2150,"Cats,Dogs"
5205,4,2.5,2150,"Cats,Dogs"
5206,4,2.5,2150,"Cats,Dogs"
5207,4,3,2157,"Cats,Dogs"
5208,3,2,2157,"Cats,Dogs"
5209,4,2.5,2158,"Cats,Dogs"
5210,4,2.5,2159,"Cats,Dogs"
5211,4,2,2162,Dogs
5212,4,2,2162,Dogs
5213,4,3.5,2164,"Cats,Dogs"
5214,4,3,2169,Dogs
5215,3,2,2174,"Cats,Dogs"
5216,4,4,2175,None
5217,4,3,2176,"Cats,Dogs"
5218,3,3,2176,Dogs
5219,3,2,2176,"Cats,Dogs"
5220,4,2,2177,"Cats,Dogs"
5221,4,2,2187,"Cats,Dogs"
5222,4,2,2192,"Cats,Dogs"
5223,4,2.5,2196,None
5224,3,2.5,2199,"Cats,Dogs"
5225,3,2.5,2199,"Cats,Dogs"
5226,3,2.5,2200,Dogs
5227,5,2,2200,Cats
5228,4,3,2200,"Cats,Dogs"
5229,5,2.5,2200,None
5230,4,3.5,2200,None
5231,4,4.5,2200,None
5232,4,2,2200,"Cats,Dogs"
5233,4,2,2200,"Cats,Dogs"
5234,3,2.5,2205,Dogs
5235,3,2.5,2205,"Cats,Dogs"
5236,3,2.5,2207,None
5237,4,2.5,2210,"Cats,Dogs"
5238,4,2.5,2210,"Cats,Dogs"
5239,4,2,2216,"Cats,Dogs"
5240,3,2,2218,"Cats,Dogs"
5241,3,2,2220,"Cats,Dogs"
5242,4,3,2224,"Cats,Dogs"
5243,5,2,2225,"Cats,Dogs"
5244,3,3.5,2232,"Cats,Dogs"
5245,3,3.5,2234,None
5246,3,2,2238,"Cats,Dogs"
5247,4,2,2239,"Cats,Dogs"
5248,3,2,2242,"Cats,Dogs"
5249,4,2,2246,"Cats,Dogs"
5250,5,4,2247,None
5251,3,3,2266,None
5252,4,4,2266,"Cats,Dogs"
5253,3,2.5,2270,None
5254,4,3,2275,"Cats,Dogs"
5255,3,4.5,2280,"Cats,Dogs"
5256,6,3,2280,"Cats,Dogs"
5257,4,2.5,2280,None
5258,3,3,2281,Dogs
5259,3,2,2283,"Cats,Dogs"
5260,2,3.5,2283,"Cats,Dogs"
5261,5,3,2284,None
5262,5,3,2288,None
5263,4,2,2291,Dogs
5264,3,3,2298,None
5265,5,4,2300,None
5266,4,3,2300,"Cats,Dogs"
5267,3,1.5,2300,Cats
5268,3,3,2300,Dogs
5269,3,2,2300,None
5270,3,2,2300,None
5271,4,2.5,2300,None
5272,4,2.5,2300,"Cats,Dogs"
5273,3,3.5,2300,"Cats,Dogs"
5274,3,4,2302,"Cats,Dogs"
5275,4,2.5,2303,"Cats,Dogs"
5276,4,2,2322,None
5277,3,3,2323,"Cats,Dogs"
5278,4,3,2328,None
5279,3,2,2328,"Cats,Dogs"
5280,3,3,2330,None
5281,5,2.5,2336,None
5282,4,3,2340,"Cats,Dogs"
5283,4,3.5,2344,None
5284,4,2,2345,"Cats,Dogs"
5285,6,5,2354,"Cats,Dogs"
5286,3,2.5,2371,"Cats,Dogs"
5287,5,3.5,2379,"Cats,Dogs"
5288,4,3.5,2383,None
5289,5,1,2386,Cats
5290,4,3,2392,"Cats,Dogs"
5291,4,3,2397,"Cats,Dogs"
5292,4,3,2400,None
5293,3,2.5,2400,"Cats,Dogs"
5294,4,2.5,2400,None
5295,3,2,2400,Dogs
5296,3,3.5,2400,None
5297,3,2,2407,None
5298,4,2,2408,
5299,3,2.5,2414,"Cats,Dogs"
5300,3,2,2420,"Cats,Dogs"
5301,3,2.5,2421,None
5302,3,4,2425,"Cats,Dogs"
5303,4,2,2425,"Cats,Dogs"
5304,4,2,2426,"Cats,Dogs"
5305,3,2.5,2427,None
5306,4,3,2428,Dogs
5307,5,2.5,2436,None
5308,4,2,2436,None
5309,4,3.5,2438,None
5310,4,3,2440,None
5311,3,2.5,2440,"Cats,Dogs"
5312,3,2.5,2441,None
5313,3,2,2446,"Cats,Dogs"
5314,4,3.5,2447,Dogs
5315,4,2,2448,"Cats,Dogs"
5316,5,3,2450,None
5317,3,2,2450,None
